concept:name,case:concept:name,case:AMOUNT_REQ,StartTime,StartRes,CompleteTime,CompleteRes,Duration,activity_pre,activity,activity_verb,activity_dec,pre_activity,rank_result,result,TimeDiff
O_CANCELLED,183271,10000,2011-12-10 09:15:17,112,2011-12-10 09:15:17,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2674621.0
O_SELECTED,183277,5000,2011-11-09 09:52:40,10861,2011-11-09 09:52:40,10861,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183277,5000,2011-11-09 09:52:41,10861,2011-11-09 09:52:41,10861,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183277,5000,2011-11-09 09:52:41,10861,2011-11-09 09:52:41,10861,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183277,5000,2011-12-01 10:10:02,10910,2011-12-01 10:10:02,10910,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,1901841.0
O_SELECTED,183277,5000,2011-12-01 10:10:02,10910,2011-12-01 10:10:02,10910,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,1901841.0
O_CREATED,183277,5000,2011-12-01 10:10:03,10910,2011-12-01 10:10:03,10910,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183277,5000,2011-12-01 10:10:03,10910,2011-12-01 10:10:03,10910,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183277,5000,2011-12-08 18:37:24,10861,2011-12-08 18:37:24,10861,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,635241.0
O_SELECTED,183289,10000,2011-11-09 12:03:37,10861,2011-11-09 12:03:37,10861,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183289,10000,2011-11-09 12:03:38,10861,2011-11-09 12:03:38,10861,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183289,10000,2011-11-09 12:03:38,10861,2011-11-09 12:03:38,10861,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183289,10000,2011-12-10 09:15:20,112,2011-12-10 09:15:20,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2668302.0
O_SELECTED,183292,10000,2011-11-09 10:28:00,11189,2011-11-09 10:28:00,11189,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183292,10000,2011-11-09 10:28:02,11189,2011-11-09 10:28:02,11189,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,2.0
O_SENT,183292,10000,2011-11-09 10:28:02,11189,2011-11-09 10:28:02,11189,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,2.0
O_CANCELLED,183292,10000,2011-11-09 10:30:32,11189,2011-11-09 10:30:32,11189,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,150.0
O_SELECTED,183292,10000,2011-11-09 10:30:32,11189,2011-11-09 10:30:32,11189,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,150.0
O_CREATED,183292,10000,2011-11-09 10:30:34,11189,2011-11-09 10:30:34,11189,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,2.0
O_SENT,183292,10000,2011-11-09 10:30:34,11189,2011-11-09 10:30:34,11189,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,2.0
O_CANCELLED,183292,10000,2011-11-17 19:52:44,10909,2011-11-17 19:52:44,10909,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,724930.0
O_SELECTED,183372,5000,2011-11-09 10:47:57,11189,2011-11-09 10:47:57,11189,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183372,5000,2011-11-09 10:47:58,11189,2011-11-09 10:47:58,11189,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183372,5000,2011-11-09 10:47:58,11189,2011-11-09 10:47:58,11189,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183372,5000,2011-11-17 20:08:21,10909,2011-11-17 20:08:21,10909,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,724823.0
O_SELECTED,183405,20000,2011-11-09 20:36:06,11181,2011-11-09 20:36:06,11181,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183405,20000,2011-11-09 20:36:07,11181,2011-11-09 20:36:07,11181,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183405,20000,2011-11-09 20:36:07,11181,2011-11-09 20:36:07,11181,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_SENT_BACK,183405,20000,2011-11-29 11:06:28,11049,2011-11-29 11:06:28,11049,0.0,o,return,return,<NO_DESC>,o_return,2,cancel,1693821.0
O_CANCELLED,183405,20000,2012-02-01 18:36:20,10889,2012-02-01 18:36:20,10889,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,5556592.0
O_SELECTED,183456,3000,2011-11-09 15:20:17,10861,2011-11-09 15:20:17,10861,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183456,3000,2011-11-09 15:20:18,10861,2011-11-09 15:20:18,10861,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183456,3000,2011-11-09 15:20:18,10861,2011-11-09 15:20:18,10861,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183456,3000,2011-11-18 10:18:14,10939,2011-11-18 10:18:14,10939,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,759476.0
O_SELECTED,183474,50000,2011-11-09 20:16:57,11122,2011-11-09 20:16:57,11122,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183474,50000,2011-11-09 20:16:58,11122,2011-11-09 20:16:58,11122,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183474,50000,2011-11-09 20:16:58,11122,2011-11-09 20:16:58,11122,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183474,50000,2011-12-10 09:15:28,112,2011-12-10 09:15:28,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2638710.0
O_SELECTED,183507,35000,2011-11-09 18:12:42,11169,2011-11-09 18:12:42,11169,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183507,35000,2011-11-09 18:12:44,11169,2011-11-09 18:12:44,11169,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,2.0
O_SENT,183507,35000,2011-11-09 18:12:44,11169,2011-11-09 18:12:44,11169,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,2.0
O_CANCELLED,183507,35000,2011-11-18 15:14:04,11201,2011-11-18 15:14:04,11201,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,766880.0
O_SELECTED,183516,3000,2011-11-09 17:51:15,11122,2011-11-09 17:51:15,11122,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183516,3000,2011-11-09 17:51:16,11122,2011-11-09 17:51:16,11122,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183516,3000,2011-11-09 17:51:16,11122,2011-11-09 17:51:16,11122,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183516,3000,2011-11-21 18:29:19,11200,2011-11-21 18:29:19,11200,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,1039083.0
O_SELECTED,183531,6000,2011-11-10 09:14:20,11200,2011-11-10 09:14:20,11200,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183531,6000,2011-11-10 09:14:21,11200,2011-11-10 09:14:21,11200,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183531,6000,2011-11-10 09:14:21,11200,2011-11-10 09:14:21,11200,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183531,6000,2011-12-10 09:15:31,112,2011-12-10 09:15:31,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2592070.0
O_SELECTED,183564,5000,2011-11-10 11:00:51,11202,2011-11-10 11:00:51,11202,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183564,5000,2011-11-10 11:00:53,11202,2011-11-10 11:00:53,11202,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,2.0
O_SENT,183564,5000,2011-11-10 11:00:53,11202,2011-11-10 11:00:53,11202,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,2.0
O_CANCELLED,183564,5000,2011-12-11 09:15:25,112,2011-12-11 09:15:25,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2672072.0
O_SELECTED,183588,7000,2011-11-14 15:18:39,11180,2011-11-14 15:18:39,11180,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183588,7000,2011-11-14 15:18:40,11180,2011-11-14 15:18:40,11180,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183588,7000,2011-11-14 15:18:40,11180,2011-11-14 15:18:40,11180,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183588,7000,2011-12-15 09:15:28,112,2011-12-15 09:15:28,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2656608.0
O_SELECTED,183619,50000,2011-11-14 20:50:55,11181,2011-11-14 20:50:55,11181,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183619,50000,2011-11-14 20:50:56,11181,2011-11-14 20:50:56,11181,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183619,50000,2011-11-14 20:50:56,11181,2011-11-14 20:50:56,11181,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183619,50000,2011-11-24 18:27:54,11180,2011-11-24 18:27:54,11180,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,855418.0
O_SELECTED,183655,16000,2011-11-10 19:40:34,11180,2011-11-10 19:40:34,11180,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183655,16000,2011-11-10 19:40:35,11180,2011-11-10 19:40:35,11180,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183655,16000,2011-11-10 19:40:35,11180,2011-11-10 19:40:35,11180,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183655,16000,2011-11-23 18:51:19,11202,2011-11-23 18:51:19,11202,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,1120244.0
O_SELECTED,183682,7500,2011-11-10 11:16:13,11200,2011-11-10 11:16:13,11200,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183682,7500,2011-11-10 11:16:14,11200,2011-11-10 11:16:14,11200,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183682,7500,2011-11-10 11:16:14,11200,2011-11-10 11:16:14,11200,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183682,7500,2011-11-21 15:42:16,11201,2011-11-21 15:42:16,11201,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,966362.0
O_SELECTED,183700,9800,2011-11-10 11:31:57,11200,2011-11-10 11:31:57,11200,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183700,9800,2011-11-10 11:31:59,11200,2011-11-10 11:31:59,11200,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,2.0
O_SENT,183700,9800,2011-11-10 11:31:59,11200,2011-11-10 11:31:59,11200,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,2.0
O_CANCELLED,183700,9800,2011-11-11 15:16:10,10909,2011-11-11 15:16:10,10909,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,99851.0
O_SELECTED,183709,8500,2011-11-10 10:15:37,11202,2011-11-10 10:15:37,11202,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183709,8500,2011-11-10 10:15:38,11202,2011-11-10 10:15:38,11202,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183709,8500,2011-11-10 10:15:38,11202,2011-11-10 10:15:38,11202,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183709,8500,2011-11-14 16:01:24,10913,2011-11-14 16:01:24,10913,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,366346.0
O_SELECTED,183718,11000,2011-11-10 11:29:02,11202,2011-11-10 11:29:02,11202,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183718,11000,2011-11-10 11:29:03,11202,2011-11-10 11:29:03,11202,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183718,11000,2011-11-10 11:29:03,11202,2011-11-10 11:29:03,11202,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183718,11000,2011-11-14 19:00:12,11201,2011-11-14 19:00:12,11201,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,372669.0
O_SELECTED,183757,30000,2011-11-10 12:52:50,11200,2011-11-10 12:52:50,11200,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183757,30000,2011-11-10 12:52:51,11200,2011-11-10 12:52:51,11200,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183757,30000,2011-11-10 12:52:51,11200,2011-11-10 12:52:51,11200,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183757,30000,2011-11-19 12:29:24,10861,2011-11-19 12:29:24,10861,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,776193.0
O_SELECTED,183820,6000,2011-11-11 10:30:13,11202,2011-11-11 10:30:13,11202,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183820,6000,2011-11-11 10:30:14,11202,2011-11-11 10:30:14,11202,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183820,6000,2011-11-11 10:30:14,11202,2011-11-11 10:30:14,11202,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183820,6000,2011-12-12 09:15:23,112,2011-12-12 09:15:23,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2673909.0
O_SELECTED,183916,15000,2011-11-10 19:32:28,11180,2011-11-10 19:32:28,11180,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183916,15000,2011-11-10 19:32:30,11180,2011-11-10 19:32:30,11180,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,2.0
O_SENT,183916,15000,2011-11-10 19:32:30,11180,2011-11-10 19:32:30,11180,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,2.0
O_CANCELLED,183916,15000,2011-11-21 18:41:01,10881,2011-11-21 18:41:01,10881,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,947311.0
O_SELECTED,183916,15000,2011-11-21 18:41:01,10881,2011-11-21 18:41:01,10881,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,947311.0
O_CREATED,183916,15000,2011-11-21 18:41:02,10881,2011-11-21 18:41:02,10881,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183916,15000,2011-11-21 18:41:02,10881,2011-11-21 18:41:02,10881,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183916,15000,2011-12-22 09:15:40,112,2011-12-22 09:15:40,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2644478.0
O_SELECTED,183979,3000,2011-11-10 15:41:25,11202,2011-11-10 15:41:25,11202,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,183979,3000,2011-11-10 15:41:26,11202,2011-11-10 15:41:26,11202,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,183979,3000,2011-11-10 15:41:27,11202,2011-11-10 15:41:27,11202,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,183979,3000,2011-12-11 09:15:29,112,2011-12-11 09:15:29,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2655242.0
O_CREATED,184003,5000,2011-11-10 14:54:58,11189,2011-11-10 14:54:58,11189,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,0.0
O_SELECTED,184003,5000,2011-11-10 14:54:58,11189,2011-11-10 14:54:58,11189,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_SENT,184003,5000,2011-11-10 14:54:59,11189,2011-11-10 14:54:59,11189,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,184003,5000,2011-11-28 13:27:22,10861,2011-11-28 13:27:22,10861,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,1549943.0
O_SELECTED,184027,1000,2011-11-10 20:30:17,10909,2011-11-10 20:30:17,10909,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184027,1000,2011-11-10 20:30:19,10909,2011-11-10 20:30:19,10909,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,2.0
O_SENT,184027,1000,2011-11-10 20:30:19,10909,2011-11-10 20:30:19,10909,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,2.0
O_CANCELLED,184027,1000,2011-12-11 09:15:34,112,2011-12-11 09:15:34,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2637915.0
O_SELECTED,184126,5000,2011-11-11 13:17:18,10971,2011-11-11 13:17:18,10971,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184126,5000,2011-11-11 13:17:19,10971,2011-11-11 13:17:19,10971,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,184126,5000,2011-11-11 13:17:19,10971,2011-11-11 13:17:19,10971,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,184126,5000,2011-11-18 18:22:32,11203,2011-11-18 18:22:32,11203,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,623113.0
O_SELECTED,184153,20000,2011-11-12 12:54:09,10862,2011-11-12 12:54:09,10862,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184153,20000,2011-11-12 12:54:11,10862,2011-11-12 12:54:11,10862,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,2.0
O_SENT,184153,20000,2011-11-12 12:54:11,10862,2011-11-12 12:54:11,10862,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,2.0
O_CANCELLED,184153,20000,2011-12-06 15:50:01,10859,2011-12-06 15:50:01,10859,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2084150.0
O_SELECTED,184216,15000,2011-11-11 12:27:25,10889,2011-11-11 12:27:25,10889,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184216,15000,2011-11-11 12:27:26,10889,2011-11-11 12:27:26,10889,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,184216,15000,2011-11-11 12:27:26,10889,2011-11-11 12:27:26,10889,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,184216,15000,2011-11-22 18:43:17,11181,2011-11-22 18:43:17,11181,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,972951.0
O_SELECTED,184258,20000,2011-11-11 13:32:58,11201,2011-11-11 13:32:58,11201,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184258,20000,2011-11-11 13:32:59,11201,2011-11-11 13:32:59,11201,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,184258,20000,2011-11-11 13:32:59,11201,2011-11-11 13:32:59,11201,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,184258,20000,2011-11-18 18:03:11,11203,2011-11-18 18:03:11,11203,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,621012.0
O_SELECTED,184264,50000,2011-11-11 13:40:42,10971,2011-11-11 13:40:42,10971,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184264,50000,2011-11-11 13:40:43,10971,2011-11-11 13:40:43,10971,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,184264,50000,2011-11-11 13:40:43,10971,2011-11-11 13:40:43,10971,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,184264,50000,2011-12-12 09:15:28,112,2011-12-12 09:15:28,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2662485.0
O_SELECTED,184270,8500,2011-11-12 10:38:56,11121,2011-11-12 10:38:56,11121,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184270,8500,2011-11-12 10:38:57,11121,2011-11-12 10:38:57,11121,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,184270,8500,2011-11-12 10:38:57,11121,2011-11-12 10:38:57,11121,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,184270,8500,2011-11-21 18:07:47,10881,2011-11-21 18:07:47,10881,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,804530.0
O_CREATED,184394,20000,2011-11-11 14:01:47,10909,2011-11-11 14:01:47,10909,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,0.0
O_SELECTED,184394,20000,2011-11-11 14:01:47,10909,2011-11-11 14:01:47,10909,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_SENT,184394,20000,2011-11-11 14:01:47,10909,2011-11-11 14:01:47,10909,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,0.0
O_CANCELLED,184394,20000,2011-12-12 09:15:31,112,2011-12-12 09:15:31,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2661224.0
O_SELECTED,184406,10000,2011-11-11 15:08:03,10971,2011-11-11 15:08:03,10971,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184406,10000,2011-11-11 15:08:04,10971,2011-11-11 15:08:04,10971,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,184406,10000,2011-11-11 15:08:04,10971,2011-11-11 15:08:04,10971,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,184406,10000,2011-12-12 09:15:33,112,2011-12-12 09:15:33,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2657249.0
O_SELECTED,184433,10000,2011-11-11 11:13:24,10880,2011-11-11 11:13:24,10880,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184433,10000,2011-11-11 11:13:25,10880,2011-11-11 11:13:25,10880,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,184433,10000,2011-11-11 11:13:25,10880,2011-11-11 11:13:25,10880,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,184433,10000,2011-12-08 15:19:04,10861,2011-12-08 15:19:04,10861,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2347539.0
O_SELECTED,184445,35000,2011-11-11 15:22:17,10909,2011-11-11 15:22:17,10909,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184445,35000,2011-11-11 15:22:18,10909,2011-11-11 15:22:18,10909,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,184445,35000,2011-11-11 15:22:18,10909,2011-11-11 15:22:18,10909,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,184445,35000,2011-12-12 09:15:36,112,2011-12-12 09:15:36,112,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2656398.0
O_SELECTED,184460,20000,2011-11-11 15:14:32,11201,2011-11-11 15:14:32,11201,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184460,20000,2011-11-11 15:14:33,11201,2011-11-11 15:14:33,11201,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,184460,20000,2011-11-11 15:14:33,11201,2011-11-11 15:14:33,11201,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,184460,20000,2011-11-21 09:45:52,11202,2011-11-21 09:45:52,11202,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,844279.0
O_SELECTED,184589,20000,2011-11-11 16:37:28,11120,2011-11-11 16:37:28,11120,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184589,20000,2011-11-11 16:37:29,11120,2011-11-11 16:37:29,11120,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,184589,20000,2011-11-11 16:37:29,11120,2011-11-11 16:37:29,11120,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,184589,20000,2011-11-19 16:13:16,11000,2011-11-19 16:13:16,11000,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,689747.0
O_SELECTED,184610,25000,2011-11-12 12:33:29,11000,2011-11-12 12:33:29,11000,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184610,25000,2011-11-12 12:33:31,11000,2011-11-12 12:33:31,11000,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,2.0
O_SENT,184610,25000,2011-11-12 12:33:31,11000,2011-11-12 12:33:31,11000,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,2.0
O_CANCELLED,184610,25000,2011-12-06 18:00:33,11181,2011-12-06 18:00:33,11181,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,2093222.0
O_SELECTED,184619,50000,2011-11-11 20:42:40,10913,2011-11-11 20:42:40,10913,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184619,50000,2011-11-11 20:42:42,10913,2011-11-11 20:42:42,10913,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,2.0
O_SENT,184619,50000,2011-11-11 20:42:42,10913,2011-11-11 20:42:42,10913,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,2.0
O_CANCELLED,184619,50000,2011-11-21 18:33:03,11200,2011-11-21 18:33:03,11200,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,856221.0
O_SELECTED,184622,8000,2011-11-11 18:00:19,10913,2011-11-11 18:00:19,10913,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184622,8000,2011-11-11 18:00:20,10913,2011-11-11 18:00:20,10913,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,184622,8000,2011-11-11 18:00:20,10913,2011-11-11 18:00:20,10913,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
O_CANCELLED,184622,8000,2011-11-21 14:30:23,11202,2011-11-21 14:30:23,11202,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,cancel,851403.0
O_SELECTED,184625,5000,2011-11-12 10:45:22,11000,2011-11-12 10:45:22,11000,0.0,o,select,select,<NO_DESC>,o_select,2,cancel,0.0
O_CREATED,184625,5000,2011-11-12 10:45:23,11000,2011-11-12 10:45:23,11000,0.0,o,create,create,<NO_DESC>,o_create,3,cancel,1.0
O_SENT,184625,5000,2011-11-12 10:45:23,11000,2011-11-12 10:45:23,11000,0.0,o,send,send,<NO_DESC>,o_send,3,cancel,1.0
